Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code,module_entities,relationships
AS1-0211,Friday,D30,1600,1800,"3, 5, 7, 9, 11",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS1-0211,Friday,E26,1200,1400,"4, 6, 8, 10, 12",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS1-0211,Friday,E22,800,1000,"4, 6, 8, 10, 12",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS1-0211,Friday,D28,1400,1600,"3, 5, 7, 9, 11",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS1-0211,Friday,E28,1400,1600,"4, 6, 8, 10, 12",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS1-0211,Friday,E24,1000,1200,"4, 6, 8, 10, 12",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS1-0211,Friday,E30,1600,1800,"4, 6, 8, 10, 12",Tutorial,20,HSA1000,"[('HSA1000', 'MODULE')]",[]
AS3-0314,Friday,W55,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,HSH1000,"[('HSH1000', 'MODULE')]",[]
AS3-0314,Friday,W52,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,HSH1000,"[('HSH1000', 'MODULE')]",[]
AS3-0314,Friday,E36,1600,1800,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0314,Friday,E33,1400,1600,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0314,Thursday,E18,1000,1200,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0314,Thursday,E20,1200,1400,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0314,Thursday,E23,1400,1600,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0314,Thursday,B10,1800,2000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201,"[('LAJ1201', 'MODULE')]",[]
AS3-0314,Thursday,B7,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,16,LAJ1201,"[('LAJ1201', 'MODULE')]",[]
AS3-0314,Tuesday,4,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR1201,"[('LAR1201', 'MODULE')]",[]
AS3-0314,Tuesday,13,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Tuesday,12,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Tuesday,15,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Tuesday,14,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Monday,11,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Monday,10,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Monday,09,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0314,Wednesday,16,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Friday,E32,1400,1600,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0312,Friday,E35,1600,1800,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0312,Friday,20,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Friday,19,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Thursday,E22,1400,1600,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0312,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR1201,"[('LAR1201', 'MODULE')]",[]
AS3-0312,Thursday,17,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Thursday,18,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Tuesday,06,1400,1600,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Tuesday,05,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Tuesday,04,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Tuesday,07,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Wednesday,08,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Monday,03,1600,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Monday,02,1200,1400,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
AS3-0312,Monday,01,1000,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,FAS1101,"[('FAS1101', 'MODULE')]",[]
E-Learn_C,Monday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,1140,HSS1000/​CS2105,"[('HSS1000/\u200bCS2105', 'MODULE')]",[]
E-Learn_C,Monday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,400,NM1101E/​GL2104,"[('NM1101E/\u200bGL2104', 'MODULE')]",[]
E-Learn_C,Monday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,90,NM3217,"[('NM3217', 'MODULE')]",[]
E-Learn_C,Monday,1,900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,NM2104,"[('NM2104', 'MODULE')]",[]
E-Learn_C,Monday,1,1200,1300,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,110,NM3243,"[('NM3243', 'MODULE')]",[]
E-Learn_C,Monday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,GEN2000,"[('GEN2000', 'MODULE')]",[]
E-Learn_C,Monday,L2,830,1830,13,Sectional Teaching,60,BME5042/​BME5051/​BME5040,"[('BME5042/\u200bBME5051/\u200bBME5040', 'MODULE')]",[]
E-Learn_C,Monday,L3,830,1830,2,Sectional Teaching,30,BME5042/​BME5051/​BME5040,"[('BME5042/\u200bBME5051/\u200bBME5040', 'MODULE')]",[]
E-Learn_C,Monday,L2,830,1830,"start, end",Sectional Teaching,65,BME5501,"[('BME5501', 'MODULE')]",[]
E-Learn_C,Monday,L2,830,1830,3,Sectional Teaching,65,BME5105,"[('BME5105', 'MODULE')]",[]
E-Learn_C,Monday,01,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Monday,02,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Monday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,IT1244,"[('IT1244', 'MODULE')]",[]
E-Learn_C,Monday,1,900,1700,"start, end",Lecture,150,SA4104,"[('SA4104', 'MODULE')]",[]
E-Learn_C,Monday,F1,900,1700,"8, 10, 11",Lecture,200,EBA5006,"[('EBA5006', 'MODULE')]",[]
E-Learn_C,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,120,GEH1070/​GEC1044/​EC3102/​GET1026/​GEX1012/​HSA1000,"[('GEH1070/\u200bGEC1044/\u200bEC3102/\u200bGET1026/\u200bGEX1012/\u200bHSA1000', 'MODULE')]",[]
E-Learn_C,Wednesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,138,NM2103/​CS1101S/​CS2040,"[('NM2103/\u200bCS1101S/\u200bCS2040', 'MODULE')]",[]
E-Learn_C,Wednesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,16,GES1007/​GESS1005,"[('GES1007/\u200bGESS1005', 'MODULE')]",[]
E-Learn_C,Wednesday,L3,830,1830,2,Sectional Teaching,30,BME5042/​BME5051,"[('BME5042/\u200bBME5051', 'MODULE')]",[]
E-Learn_C,Wednesday,L2,830,1830,13,Sectional Teaching,65,BME5046/​BME5054,"[('BME5046/\u200bBME5054', 'MODULE')]",[]
E-Learn_C,Wednesday,L2,830,1830,"start, end",Sectional Teaching,65,BME5501,"[('BME5501', 'MODULE')]",[]
E-Learn_C,Wednesday,07,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Wednesday,04,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Wednesday,1,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010,"[('IT3010', 'MODULE')]",[]
E-Learn_C,Wednesday,1,900,1700,"start, end",Lecture,150,SA4104,"[('SA4104', 'MODULE')]",[]
E-Learn_C,Wednesday,F1,900,1700,"8, 10, 11",Lecture,200,EBA5006,"[('EBA5006', 'MODULE')]",[]
E-Learn_C,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,NM2101/​EL1101E/​GES1008/​GESS1006/​CS3230,"[('NM2101/\u200bEL1101E/\u200bGES1008/\u200bGESS1006/\u200bCS3230', 'MODULE')]",[]
E-Learn_C,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,320,EC2102/​CS2100,"[('EC2102/\u200bCS2100', 'MODULE')]",[]
E-Learn_C,Tuesday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,GL4101/​GL4101HM,"[('GL4101/\u200bGL4101HM', 'MODULE')]",[]
E-Learn_C,Tuesday,1,800,1000,"2, 4",Lecture,125,PLS8002A,"[('PLS8002A', 'MODULE')]",[]
E-Learn_C,Tuesday,1,800,1000,"7, 9",Lecture,125,PLS8002B,"[('PLS8002B', 'MODULE')]",[]
E-Learn_C,Tuesday,L3,830,1830,2,Sectional Teaching,30,BME5042/​BME5051/​BME5040/​BME5054,"[('BME5042/\u200bBME5051/\u200bBME5040/\u200bBME5054', 'MODULE')]",[]
E-Learn_C,Tuesday,L2,830,1830,13,Sectional Teaching,60,BME5042/​BME5051/​BME5040/​BME5054,"[('BME5042/\u200bBME5051/\u200bBME5040/\u200bBME5054', 'MODULE')]",[]
E-Learn_C,Tuesday,L2,830,1830,"start, end",Sectional Teaching,65,BME5501,"[('BME5501', 'MODULE')]",[]
E-Learn_C,Tuesday,L2,830,1830,3,Sectional Teaching,65,BME5105,"[('BME5105', 'MODULE')]",[]
E-Learn_C,Tuesday,03,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Tuesday,15,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Tuesday,08,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Tuesday,1,900,1700,"start, end",Lecture,150,SA4104,"[('SA4104', 'MODULE')]",[]
E-Learn_C,Tuesday,F1,900,1700,"8, 10, 11",Lecture,200,EBA5006,"[('EBA5006', 'MODULE')]",[]
E-Learn_C,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,NM2209/​GEH1009/​GEX1000/​CS1231S,"[('NM2209/\u200bGEH1009/\u200bGEX1000/\u200bCS1231S', 'MODULE')]",[]
E-Learn_C,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,HS2903/​EC3333,"[('HS2903/\u200bEC3333', 'MODULE')]",[]
E-Learn_C,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EC3303/​GES1003/​GESS1001,"[('EC3303/\u200bGES1003/\u200bGESS1001', 'MODULE')]",[]
E-Learn_C,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,125,PS1101E,"[('PS1101E', 'MODULE')]",[]
E-Learn_C,Thursday,L3,830,1830,2,Sectional Teaching,30,BME5042/​BME5051,"[('BME5042/\u200bBME5051', 'MODULE')]",[]
E-Learn_C,Thursday,L2,830,1830,13,Sectional Teaching,65,BME5046/​BME5054,"[('BME5046/\u200bBME5054', 'MODULE')]",[]
E-Learn_C,Thursday,A1,1800,1930,1,Sectional Teaching,400,BPM1705,"[('BPM1705', 'MODULE')]",[]
E-Learn_C,Thursday,1,900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,700,CS2040,"[('CS2040', 'MODULE')]",[]
E-Learn_C,Thursday,09,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Thursday,05,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Thursday,11,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Thursday,14,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Thursday,4,1900,2100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,12,IT2900,"[('IT2900', 'MODULE')]",[]
E-Learn_C,Thursday,7,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010,"[('IT3010', 'MODULE')]",[]
E-Learn_C,Thursday,6,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010,"[('IT3010', 'MODULE')]",[]
E-Learn_C,Thursday,1,1830,2000,"8, 9, 10, 11, 12, 13",Lecture,40,HLE5101,"[('HLE5101', 'MODULE')]",[]
E-Learn_C,Thursday,1,1830,2000,"1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7",Lecture,40,HLE5102,"[('HLE5102', 'MODULE')]",[]
E-Learn_C,Thursday,1,900,1700,"start, end",Lecture,150,SA4104/​SA4106,"[('SA4104/\u200bSA4106', 'MODULE')]",[]
E-Learn_C,Thursday,F1,900,1700,8,Lecture,200,EBA5006,"[('EBA5006', 'MODULE')]",[]
E-Learn_C,Thursday,C1,1830,2200,4,Lecture,150,SA4105C,"[('SA4105C', 'MODULE')]",[]
E-Learn_C,Friday,1,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,62,GET1008/​GEX1005,"[('GET1008/\u200bGEX1005', 'MODULE')]",[]
E-Learn_C,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EC2104,"[('EC2104', 'MODULE')]",[]
E-Learn_C,Friday,1,800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,18,GEH1077/​GEC1030,"[('GEH1077/\u200bGEC1030', 'MODULE')]",[]
E-Learn_C,Friday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,GL1101E,"[('GL1101E', 'MODULE')]",[]
E-Learn_C,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,SC1101E/​CS1101S,"[('SC1101E/\u200bCS1101S', 'MODULE')]",[]
E-Learn_C,Friday,L3,830,1830,13,Sectional Teaching,60,BME5054,"[('BME5054', 'MODULE')]",[]
E-Learn_C,Friday,2,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,500,CS1231S,"[('CS1231S', 'MODULE')]",[]
E-Learn_C,Friday,12,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Friday,10,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Friday,06,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Friday,13,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000,"[('GEI1000', 'MODULE')]",[]
E-Learn_C,Friday,10,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010,"[('IT3010', 'MODULE')]",[]
E-Learn_C,Friday,1,900,1700,"start, end",Lecture,150,SA4104,"[('SA4104', 'MODULE')]",[]
E-Learn_C,Friday,F1,900,1700,8,Lecture,200,EBA5006,"[('EBA5006', 'MODULE')]",[]
E-Learn_C,Saturday,L2,830,1830,"8, 12",Sectional Teaching,60,BME5042,"[('BME5042', 'MODULE')]",[]
E-Learn_C,Saturday,L2,830,1230,9,Sectional Teaching,65,BME5046,"[('BME5046', 'MODULE')]",[]
E-Learn_C,Saturday,L3,830,1830,12,Sectional Teaching,50,BME5051,"[('BME5051', 'MODULE')]",[]
E-Learn_C,Saturday,L3,1000,1230,9,Sectional Teaching,50,BME5051,"[('BME5051', 'MODULE')]",[]
E-Learn_C,Saturday,L1,830,1830,1,Sectional Teaching,60,BME5040/​BME5202,"[('BME5040/\u200bBME5202', 'MODULE')]",[]
E-Learn_C,Saturday,L3,830,1230,8,Sectional Teaching,60,BME5054,"[('BME5054', 'MODULE')]",[]
E-Learn_C,Saturday,L2,830,1230,"start, end",Sectional Teaching,65,BME5201,"[('BME5201', 'MODULE')]",[]
E-Learn_C,Saturday,L2,830,1230,10,Sectional Teaching,65,BME5501,"[('BME5501', 'MODULE')]",[]
E-Learn_C,Saturday,L2,830,1230,"4, 6",Sectional Teaching,65,BME5302,"[('BME5302', 'MODULE')]",[]
E-Learn_C,Saturday,L2,830,1830,2,Sectional Teaching,65,BME5105,"[('BME5105', 'MODULE')]",[]
E-Learn_C,Saturday,P1,900,1700,8,Lecture,200,EBA5006G,"[('EBA5006G', 'MODULE')]",[]
E-Learn_C,Saturday,P1,900,1700,10,Lecture,200,ISY5004G,"[('ISY5004G', 'MODULE')]",[]
E-Learn_C,Saturday,P1,900,1700,9,Lecture,200,ISY5003G,"[('ISY5003G', 'MODULE')]",[]
E-Learn_C,Saturday,P1,900,1700,5,Lecture,80,SWE5006G,"[('SWE5006G', 'MODULE')]",[]
AS3-0316,Friday,E29,1000,1200,"4, 6, 8, 10, 12",Tutorial,20,HSS1000,"[('HSS1000', 'MODULE')]",[]
AS3-0316,Friday,A10,1500,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Wednesday,B2,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,17,LAJ2201,"[('LAJ2201', 'MODULE')]",[]
AS3-0316,Wednesday,B1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,17,LAJ2201,"[('LAJ2201', 'MODULE')]",[]
AS3-0316,Thursday,4,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR1201,"[('LAR1201', 'MODULE')]",[]
AS3-0316,Thursday,A07,1200,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Thursday,A08,1500,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Thursday,A06,900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Tuesday,2,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR1201,"[('LAR1201', 'MODULE')]",[]
AS3-0316,Tuesday,A04,900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Monday,A03,1500,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Monday,A01,900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS3-0316,Monday,A02,1200,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103,"[('ES1103', 'MODULE')]",[]
AS7-0119,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,CH5210,"[('CH5210', 'MODULE')]",[]
AS7-0119,Tuesday,4,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101,"[('CHC5101', 'MODULE')]",[]
AS7-0119,Tuesday,3,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101,"[('CHC5101', 'MODULE')]",[]
AS7-0119,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,NM4245/​NM4245HM,"[('NM4245/\u200bNM4245HM', 'MODULE')]",[]
AS7-0119,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101,"[('CHC5101', 'MODULE')]",[]
AS7-0119,Monday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5332,"[('CHC5332', 'MODULE')]",[]
AS7-0119,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,34,EC4371/​EC4371HM,"[('EC4371/\u200bEC4371HM', 'MODULE')]",[]
AS7-0119,Wednesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,80,NMC5364,"[('NMC5364', 'MODULE')]",[]
AS7-0119,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,33,EC4302/​EC4302HM,"[('EC4302/\u200bEC4302HM', 'MODULE')]",[]
AS7-0119,Wednesday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,0,GES1008/​GESS1006,"[('GES1008/\u200bGESS1006', 'MODULE')]",[]
AS7-0119,Wednesday,D1,1000,1200,"3, 5, 7, 9, 11",Tutorial,0,GES1008/​GESS1006,"[('GES1008/\u200bGESS1006', 'MODULE')]",[]
AS7-0119,Thursday,2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,ACE5410,"[('ACE5410', 'MODULE')]",[]
AS7-0119,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,NM4259/​NM4259HM,"[('NM4259/\u200bNM4259HM', 'MODULE')]",[]
AS7-0119,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,EN4222/​EN4222HM,"[('EN4222/\u200bEN4222HM', 'MODULE')]",[]
AS7-0119,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,HY2259,"[('HY2259', 'MODULE')]",[]
AS7-0119,Friday,1,900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PE4102E/​PE4102EHM,"[('PE4102E/\u200bPE4102EHM', 'MODULE')]",[]
AS7-0119,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,EN4266/​EN4266HM,"[('EN4266/\u200bEN4266HM', 'MODULE')]",[]
AS5-0205,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,CH5211,"[('CH5211', 'MODULE')]",[]
AS5-0205,Thursday,2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,80,NMC5301,"[('NMC5301', 'MODULE')]",[]
