module_entities,properties
{'LAJ2201'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'LAJ2201'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'LAR1201'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'LAR1201'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'ES1103'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'CH5210'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'CHC5101'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5101'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'NM4245/\u200bNM4245HM'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'CHC5101'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'CHC5332'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'EC4371/\u200bEC4371HM'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'NMC5364'},"{'Day': 'Wednesday', 'Start Time': 1830, 'End Time': 2130}"
{'EC4302/\u200bEC4302HM'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'GES1008/\u200bGESS1006'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1008/\u200bGESS1006'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'ACE5410'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'NM4259/\u200bNM4259HM'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'EN4222/\u200bEN4222HM'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'HY2259'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'PE4102E/\u200bPE4102EHM'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'EN4266/\u200bEN4266HM'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'CH5211'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'NMC5301'},"{'Day': 'Thursday', 'Start Time': 1830, 'End Time': 2130}"
{'NM4249/\u200bNM4249HM'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'PL4880K/\u200bPL4880KHM'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'ACE5406'},"{'Day': 'Friday', 'Start Time': 1830, 'End Time': 2130}"
{'GEH1077/\u200bGEC1030'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'SW4213/\u200bSW4213HM'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'SW4224/\u200bSW4224HM'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'NM2219'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'NM2219'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'SE3211'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'ECA5375'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2130}"
{'EN3248'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'EN2202'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'PH6770'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'EN3227'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1600}"
{'PL4236/\u200bPL4236HM'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'PL4245/\u200bPL4245HM'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'PL4247/\u200bPL4247HM'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'LAJ2203'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'CH6241'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'CCS5205'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'SN3223'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'CHC5301'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5337'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'SE2217'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'SEA5201'},"{'Day': 'Wednesday', 'Start Time': 1830, 'End Time': 2130}"
{'LAG1201'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'CHC5312'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5319'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'HY2235'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GEH1013/\u200bGEC1003'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'HY5410'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'CH5243/\u200bCH5243R'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'CHC5348'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'CH2295'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'TS3246'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'HY4205/\u200bHY4205HM'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'PH2204'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'PH3252'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'CH6248'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1800}"
{'CH2390'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'HY5305'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'HY5407'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'CH2161'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'CH4227/\u200bCH4227HM'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'HY5405'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'HY5418'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'INT3204'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'HY5210/\u200bHY5210R'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'JSC5880'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'JS4225/\u200bJS4225HM'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'HY3227'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GEH1013/\u200bGEC1003'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'PE3101P'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'PS2237'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PL3106'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'SE1101E'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'HY6101'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'AH2201'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'HY5416'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'JS2216'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'CH6201'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'CH3273'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'JSC5102'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'CH2293'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'GES1002/\u200bGESS1000'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1600}"
{'CCS5103'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'GEH1013/\u200bGEC1003'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'PS5314/\u200bPS5314R'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'SE4101/\u200bSE4101HM'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'CL3211'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'JS2234'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'GET1028/\u200bGEX1014'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'SE4218/\u200bSE4218HM'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'EC1101E'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1600}"
{'HY2235'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'AH2101'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PH3244'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'GES1041/\u200bGESS1029'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PL3104'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'EC2303'},"{'Day': 'Wednesday', 'Start Time': 1400, 'End Time': 1500}"
{'EC2303'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1000}"
{'EC2303'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1100}"
{'PL3105'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2000}"
{'LAF3201'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'CHC5101'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'EN2202'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'EN2207'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'SW4103/\u200bSW4103HM'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'CH2293'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'EC4331/\u200bEC4331HM'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'PL4880T/\u200bPL4880THM'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'NM2104'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'ENC5150'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'EN3227'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'SE2217'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'HY2253'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1600}"
{'GES1014/\u200bGESS1012'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'PH2301'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'SW3205'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'SFI2034'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'MS1102E'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'SW2106'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'SW3101'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'SN1101E'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'SFI2044'},"{'Day': 'Tuesday', 'Start Time': 1900, 'End Time': 2100}"
{'CHC5303'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'CHC5308'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'EC2101'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1600}"
{'GEH1009/\u200bGEX1000'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'GEH1009/\u200bGEX1000'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'CHC5320'},"{'Day': 'Friday', 'Start Time': 900, 'End Time': 1200}"
{'CHC5326'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5331'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'PS5312/\u200bPS5312R'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'CHC5322'},"{'Day': 'Wednesday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5315'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'AH3205'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'JS3217'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'CHC5323'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5339'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2100}"
{'PE4102P/\u200bPE4102PHM'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'CHC5330'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'EL1101E'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1100}"
{'HY4216/\u200bHY4216HM'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'JSC5301'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'CHC5305'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5313'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2100}"
{'TRA3204'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'AH3204'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'CHC5305'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'CHC5307'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2100}"
{'TS3243'},"{'Day': 'Friday', 'Start Time': 1500, 'End Time': 1800}"
{'SC3213'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'SE3214'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'CHC5315'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'CHC5341'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1500}"
{'JS3213'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'MS2211'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'CH4224/\u200bCH4224HM'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'PH3207'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'SWM5245'},"{'Day': 'Wednesday', 'Start Time': 1830, 'End Time': 2130}"
{'CHC5339'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'NM4260/\u200bNM4260HM'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'SC3101/\u200bEU3224'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'ACE5404'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2130}"
{'EC3381'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'EC4398/\u200bEC4398HM'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'GE3210'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'ACE5413'},"{'Day': 'Thursday', 'Start Time': 1830, 'End Time': 2130}"
{'NM3205'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'HY2235'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'GES1011/\u200bGESS1009'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'GL3201'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'PS2266'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'HY2237'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'AN1101E'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'MS1102E'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'DMA1401L01'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'CHC5343'},"{'Day': 'Monday', 'Start Time': 900, 'End Time': 1200}"
{'EC3314'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'EN2209'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'PH2222'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'INT2101'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'EN6881/\u200bEN5247R/\u200bENC5247'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'EL5203R/\u200bELC5203'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'PS3311'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'SC3211'},"{'Day': 'Thursday', 'Start Time': 800, 'End Time': 1000}"
{'EC3102'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1600}"
{'EC3333'},"{'Day': 'Tuesday', 'Start Time': 1300, 'End Time': 1400}"
{'EC3333'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1500}"
{'EC3333'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1300}"
{'GE3253'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'MS2213'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'GEH1009/\u200bGEX1000'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'LAJ3202'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'EC3102'},"{'Day': 'Friday', 'Start Time': 1300, 'End Time': 1400}"
{'SWD5120'},"{'Day': 'Friday', 'Start Time': 1830, 'End Time': 2130}"
{'LAB4201/\u200bLAB4201HM'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'LAL1201'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'EL2102'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'EL2151'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'SWD5105'},"{'Day': 'Wednesday', 'Start Time': 1830, 'End Time': 2130}"
{'CH6253'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2100}"
{'JSC5206'},"{'Day': 'Wednesday', 'Start Time': 900, 'End Time': 1200}"
{'SEA5213'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1500}"
{'CH2391'},"{'Day': 'Tuesday', 'Start Time': 900, 'End Time': 1200}"
{'EC2303'},"{'Day': 'Tuesday', 'Start Time': 1500, 'End Time': 1600}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'PH3245'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1500}"
{'SWM5104'},"{'Day': 'Tuesday', 'Start Time': 1830, 'End Time': 2130}"
{'EN3242'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1500}"
{'GEH1077/\u200bGEC1030'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'SE3214'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'SE4225/\u200bSE4225HM'},"{'Day': 'Monday', 'Start Time': 1500, 'End Time': 1800}"
{'SEA5214'},"{'Day': 'Monday', 'Start Time': 1830, 'End Time': 2130}"
{'TS4221/\u200bTS4221HM'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1500}"
{'GEH1013/\u200bGEC1003'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'AN3209'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'AN3209'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'SEA5224'},"{'Day': 'Friday', 'Start Time': 1830, 'End Time': 2130}"
{'LAG3201'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'HY3227'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'GES1012/\u200bGESS1010'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'PH3250'},"{'Day': 'Thursday', 'Start Time': 1500, 'End Time': 1800}"
{'PS6770'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2100}"
{'SEA5223'},"{'Day': 'Thursday', 'Start Time': 900, 'End Time': 1200}"
{'CH1101E'},"{'Day': 'Monday', 'Start Time': 1400, 'End Time': 1600}"
{'CH1101E'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'NM1101E'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'JS2216'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1026/\u200bGEX1012'},"{'Day': 'Monday', 'Start Time': 1600, 'End Time': 1800}"
{'HS2922'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'GL3201'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
{'PL3106'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'SC2208'},"{'Day': 'Monday', 'Start Time': 1800, 'End Time': 2000}"
{'SC2209'},"{'Day': 'Monday', 'Start Time': 1000, 'End Time': 1200}"
{'SC2220'},"{'Day': 'Monday', 'Start Time': 800, 'End Time': 1000}"
{'TRA2101'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'NM1101E'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'NM1101E'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'NM2101'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'NM2101'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'HY1101E'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'PS3271'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'SC2220'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'NM1101E'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'NM1101E'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'NM1101E'},"{'Day': 'Tuesday', 'Start Time': 1800, 'End Time': 2000}"
{'GEH1024/\u200bGEC1039'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'GET1028/\u200bGEX1014'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'HS2922'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'PS1101E'},"{'Day': 'Tuesday', 'Start Time': 800, 'End Time': 1000}"
{'SC2208'},"{'Day': 'Tuesday', 'Start Time': 1600, 'End Time': 1800}"
{'SC2220'},"{'Day': 'Tuesday', 'Start Time': 1400, 'End Time': 1600}"
{'GEH1056/\u200bGEC1020'},"{'Day': 'Tuesday', 'Start Time': 1200, 'End Time': 1400}"
{'GEH1009/\u200bGEX1000'},"{'Day': 'Tuesday', 'Start Time': 1000, 'End Time': 1200}"
{'NM1101E'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'NM1101E'},"{'Day': 'Friday', 'Start Time': 1000, 'End Time': 1200}"
{'HY1101E'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'HY3257'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PS1101E'},"{'Day': 'Friday', 'Start Time': 1600, 'End Time': 1800}"
{'PS1101E'},"{'Day': 'Friday', 'Start Time': 1200, 'End Time': 1400}"
{'SC1101E'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'SC2212'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'SC2220'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'SC2220'},"{'Day': 'Friday', 'Start Time': 1800, 'End Time': 2000}"
{'SC2220'},"{'Day': 'Friday', 'Start Time': 1400, 'End Time': 1600}"
{'SC3216'},"{'Day': 'Friday', 'Start Time': 800, 'End Time': 1000}"
{'NM2209'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'HS2903'},"{'Day': 'Wednesday', 'Start Time': 1800, 'End Time': 2000}"
{'EC3343'},"{'Day': 'Wednesday', 'Start Time': 1400, 'End Time': 1500}"
{'PH2222'},"{'Day': 'Wednesday', 'Start Time': 1200, 'End Time': 1400}"
{'GL1101E'},"{'Day': 'Wednesday', 'Start Time': 800, 'End Time': 1000}"
{'PS3215'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'PL3105'},"{'Day': 'Wednesday', 'Start Time': 1000, 'End Time': 1200}"
{'CH1101E'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'GES1014/\u200bGESS1012'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GES1014/\u200bGESS1012'},"{'Day': 'Thursday', 'Start Time': 1400, 'End Time': 1600}"
{'HS2919'},"{'Day': 'Thursday', 'Start Time': 1000, 'End Time': 1200}"
{'GET1026/\u200bGEX1012'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'SN1101E'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'GES1007/\u200bGESS1005'},"{'Day': 'Thursday', 'Start Time': 1800, 'End Time': 2000}"
{'GEN2000'},"{'Day': 'Thursday', 'Start Time': 1600, 'End Time': 1800}"
{'SE3211'},"{'Day': 'Thursday', 'Start Time': 1200, 'End Time': 1400}"
{'GEN2003'},"{'Day': 'Monday', 'Start Time': 1200, 'End Time': 1400}"
