Room,Day,Class No,Start Time,End Time,Weeks,lesson_type,size,module_code
E-Learn_C,Wednesday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,16,GES1007/​GESS1005
E-Learn_C,Wednesday,L3,0830,1830,2,Sectional Teaching,30,BME5042/​BME5051
E-Learn_C,Wednesday,L2,0830,1830,13,Sectional Teaching,65,BME5046/​BME5054
E-Learn_C,Wednesday,L2,0830,1830,"start, end",Sectional Teaching,65,BME5501
E-Learn_C,Wednesday,07,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Wednesday,04,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Wednesday,1,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010
E-Learn_C,Wednesday,1,0900,1700,"start, end",Lecture,150,SA4104
E-Learn_C,Wednesday,F1,0900,1700,"8, 10, 11",Lecture,200,EBA5006
E-Learn_C,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,180,NM2101/​EL1101E/​GES1008/​GESS1006/​CS3230
E-Learn_C,Tuesday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,320,EC2102/​CS2100
E-Learn_C,Tuesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,35,GL4101/​GL4101HM
E-Learn_C,Tuesday,1,0800,1000,"2, 4",Lecture,125,PLS8002A
E-Learn_C,Tuesday,1,0800,1000,"7, 9",Lecture,125,PLS8002B
E-Learn_C,Tuesday,L3,0830,1830,2,Sectional Teaching,30,BME5042/​BME5051/​BME5040/​BME5054
E-Learn_C,Tuesday,L2,0830,1830,13,Sectional Teaching,60,BME5042/​BME5051/​BME5040/​BME5054
E-Learn_C,Tuesday,L2,0830,1830,"start, end",Sectional Teaching,65,BME5501
E-Learn_C,Tuesday,L2,0830,1830,3,Sectional Teaching,65,BME5105
E-Learn_C,Tuesday,03,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Tuesday,15,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Tuesday,08,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Tuesday,1,0900,1700,"start, end",Lecture,150,SA4104
E-Learn_C,Tuesday,F1,0900,1700,"8, 10, 11",Lecture,200,EBA5006
E-Learn_C,Thursday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,NM2209/​GEH1009/​GEX1000/​CS1231S
E-Learn_C,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,250,HS2903/​EC3333
E-Learn_C,Thursday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EC3303/​GES1003/​GESS1001
E-Learn_C,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,125,PS1101E
E-Learn_C,Thursday,L3,0830,1830,2,Sectional Teaching,30,BME5042/​BME5051
E-Learn_C,Thursday,L2,0830,1830,13,Sectional Teaching,65,BME5046/​BME5054
E-Learn_C,Thursday,A1,1800,1930,1,Sectional Teaching,400,BPM1705
E-Learn_C,Thursday,1,0900,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,700,CS2040
E-Learn_C,Thursday,09,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Thursday,05,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Thursday,11,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Thursday,14,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Thursday,4,1900,2100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,12,IT2900
E-Learn_C,Thursday,7,1200,1300,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010
E-Learn_C,Thursday,6,1100,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010
E-Learn_C,Thursday,1,1830,2000,"8, 9, 10, 11, 12, 13",Lecture,40,HLE5101
E-Learn_C,Thursday,1,1830,2000,"1, 1, 2, 2, 3, 3, 4, 4, 5, 5, 6, 6, 7, 7",Lecture,40,HLE5102
E-Learn_C,Thursday,1,0900,1700,"start, end",Lecture,150,SA4104/​SA4106
E-Learn_C,Thursday,F1,0900,1700,8,Lecture,200,EBA5006
E-Learn_C,Thursday,C1,1830,2200,4,Lecture,150,SA4105C
E-Learn_C,Friday,1,1000,1100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,62,GET1008/​GEX1005
E-Learn_C,Friday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,200,EC2104
E-Learn_C,Friday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,18,GEH1077/​GEC1030
E-Learn_C,Friday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,100,GL1101E
E-Learn_C,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,150,SC1101E/​CS1101S
E-Learn_C,Friday,L3,0830,1830,13,Sectional Teaching,60,BME5054
E-Learn_C,Friday,2,1500,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,500,CS1231S
E-Learn_C,Friday,12,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Friday,10,1400,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Friday,06,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Friday,13,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,20,GEI1000
E-Learn_C,Friday,10,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Laboratory,20,IT3010
E-Learn_C,Friday,1,0900,1700,"start, end",Lecture,150,SA4104
E-Learn_C,Friday,F1,0900,1700,8,Lecture,200,EBA5006
E-Learn_C,Saturday,L2,0830,1830,"8, 12",Sectional Teaching,60,BME5042
E-Learn_C,Saturday,L2,0830,1230,9,Sectional Teaching,65,BME5046
E-Learn_C,Saturday,L3,0830,1830,12,Sectional Teaching,50,BME5051
E-Learn_C,Saturday,L3,1000,1230,9,Sectional Teaching,50,BME5051
E-Learn_C,Saturday,L1,0830,1830,1,Sectional Teaching,60,BME5040/​BME5202
E-Learn_C,Saturday,L3,0830,1230,8,Sectional Teaching,60,BME5054
E-Learn_C,Saturday,L2,0830,1230,"start, end",Sectional Teaching,65,BME5201
E-Learn_C,Saturday,L2,0830,1230,10,Sectional Teaching,65,BME5501
E-Learn_C,Saturday,L2,0830,1230,"4, 6",Sectional Teaching,65,BME5302
E-Learn_C,Saturday,L2,0830,1830,2,Sectional Teaching,65,BME5105
E-Learn_C,Saturday,P1,0900,1700,8,Lecture,200,EBA5006G
E-Learn_C,Saturday,P1,0900,1700,10,Lecture,200,ISY5004G
E-Learn_C,Saturday,P1,0900,1700,9,Lecture,200,ISY5003G
E-Learn_C,Saturday,P1,0900,1700,5,Lecture,80,SWE5006G
AS3-0316,Friday,E29,1000,1200,"4, 6, 8, 10, 12",Tutorial,20,HSS1000
AS3-0316,Friday,A10,1500,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Wednesday,B2,1200,1400,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,17,LAJ2201
AS3-0316,Wednesday,B1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial Type 2,17,LAJ2201
AS3-0316,Thursday,4,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR1201
AS3-0316,Thursday,A07,1200,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Thursday,A08,1500,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Thursday,A06,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Tuesday,2,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,LAR1201
AS3-0316,Tuesday,A04,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Monday,A03,1500,1800,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Monday,A01,0900,1200,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS3-0316,Monday,A02,1200,1500,"2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,18,ES1103
AS7-0119,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,CH5210
AS7-0119,Tuesday,4,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101
AS7-0119,Tuesday,3,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101
AS7-0119,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,NM4245/​NM4245HM
AS7-0119,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101
AS7-0119,Monday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5332
AS7-0119,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,34,EC4371/​EC4371HM
AS7-0119,Wednesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,80,NMC5364
AS7-0119,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,33,EC4302/​EC4302HM
AS7-0119,Wednesday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,0,GES1008/​GESS1006
AS7-0119,Wednesday,D1,1000,1200,"3, 5, 7, 9, 11",Tutorial,0,GES1008/​GESS1006
AS7-0119,Thursday,2,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,ACE5410
AS7-0119,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,NM4259/​NM4259HM
AS7-0119,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,EN4222/​EN4222HM
AS7-0119,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,HY2259
AS7-0119,Friday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PE4102E/​PE4102EHM
AS7-0119,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,EN4266/​EN4266HM
AS5-0205,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,CH5211
AS5-0205,Thursday,2,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,80,NMC5301
AS5-0205,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,5,NM4249/​NM4249HM
AS5-0205,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4880K/​PL4880KHM
AS5-0205,Friday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,ACE5406
AS5-0205,Friday,D7,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,2,GEH1077/​GEC1030
AS5-0205,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,8,SW4213/​SW4213HM
AS5-0205,Friday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,8,SW4224/​SW4224HM
AS5-0205,Wednesday,D2,1000,1200,"3, 5, 7, 9, 11",Tutorial,25,NM2219
AS5-0205,Wednesday,D1,0800,1000,"3, 5, 7, 9, 11",Tutorial,25,NM2219
AS5-0205,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SE3211
AS5-0205,Tuesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Sectional Teaching,60,ECA5375
AS5-0205,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,EN3248
AS5-0205,Tuesday,2,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,EN2202
AS5-0205,Tuesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,15,PH6770
AS5-0205,Monday,W3,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,16,EN3227
AS5-0205,Monday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4236/​PL4236HM
AS5-0205,Monday,1,1800,2000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PL4245/​PL4245HM
AS5-0205,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4247/​PL4247HM
AS5-0205,Monday,A5,1600,1800,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,18,LAJ2203
AS7-0106,Tuesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH6241
AS7-0106,Tuesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,CCS5205
AS7-0106,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,SN3223
AS7-0106,Wednesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5301
AS7-0106,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5337
AS7-0106,Wednesday,E2,1000,1200,"4, 6, 8, 10, 12",Tutorial,25,SE2217
AS7-0106,Wednesday,1,1830,2130,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,SEA5201
AS7-0106,Wednesday,12,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAG1201
AS7-0106,Friday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5312
AS7-0106,Friday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5319
AS7-0106,Friday,D2,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,25,HY2235
AS7-0106,Friday,E1,1200,1400,"4, 6, 8, 10, 12",Tutorial,2,GEH1013/​GEC1003
AS7-0106,Friday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,HY5410
AS7-0106,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH5243/​CH5243R
AS7-0106,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,CHC5348
AS7-0106,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH2295
AS7-0106,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,TS3246
AS7-0106,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,15,HY4205/​HY4205HM
AS7-0106,Monday,D1,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,20,PH2204
AS7-0106,Monday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,PH3252
AS1-0302,Wednesday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH6248
AS1-0302,Wednesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH2390
AS1-0302,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,HY5305
AS1-0302,Wednesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,HY5407
AS1-0302,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH2161
AS1-0302,Thursday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,CH4227/​CH4227HM
AS1-0302,Thursday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,HY5405
AS1-0302,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,HY5418
AS1-0302,Monday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,INT3204
AS1-0302,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,29,HY5210/​HY5210R
AS1-0302,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,JSC5880
AS1-0302,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,10,JS4225/​JS4225HM
AS1-0302,Friday,D1,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,20,HY3227
AS1-0302,Friday,D1,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,1,GEH1013/​GEC1003
AS1-0302,Friday,E3,1200,1400,"4, 6, 8, 10, 12",Tutorial,1,GES1012/​GESS1010
AS1-0302,Friday,E1,1000,1200,"4, 6, 8, 10, 12",Tutorial,25,PE3101P
AS1-0302,Friday,E1,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,PS2237
AS1-0302,Friday,D2,1800,2000,"3, 5, 7, 9, 11, 13",Tutorial,25,PL3106
AS1-0302,Friday,D3,1400,1600,"3, 5, 7, 9, 11",Tutorial,25,SE1101E
AS1-0302,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,HY6101
AS1-0302,Tuesday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,20,AH2201
AS1-0302,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,HY5416
AS1-0302,Tuesday,D2,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,20,JS2216
AS1-0303,Monday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH6201
AS1-0303,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CH3273
AS1-0303,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,JSC5102
AS1-0303,Tuesday,E2,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,CH2293
AS1-0303,Tuesday,W02,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,4,GES1002/​GESS1000
AS1-0303,Tuesday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CCS5103
AS1-0303,Tuesday,D3,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,1,GEH1013/​GEC1003
AS1-0303,Tuesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,10,PS5314/​PS5314R
AS1-0303,Tuesday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,SE4101/​SE4101HM
AS1-0303,Thursday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,CL3211
AS1-0303,Thursday,D1,1200,1400,"3, 5, 7, 9, 11, 13",Tutorial,20,JS2234
AS1-0303,Thursday,E3,1200,1400,"4, 6, 8, 10, 12",Tutorial,10,GET1028/​GEX1014
AS1-0303,Thursday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,20,SE4218/​SE4218HM
AS1-0303,Friday,W33,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC1101E
AS1-0303,Friday,D3,1000,1200,"3, 5, 7, 9, 11, 13",Tutorial,25,HY2235
AS1-0303,Friday,E2,1000,1200,"4, 6, 8, 10, 12",Tutorial,1,GES1012/​GESS1010
AS1-0303,Friday,E4,1600,1800,"4, 6, 8, 10, 12",Tutorial,25,AH2101
AS1-0303,Friday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,30,PH3244
AS1-0303,Friday,D1,1600,1800,"3, 5, 7, 9, 11, 13",Tutorial,10,GES1041/​GESS1029
AS1-0303,Friday,D1,1800,2000,"3, 5, 7, 9, 11, 13",Tutorial,25,PL3104
AS1-0303,Wednesday,W08,1400,1500,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2303
AS1-0303,Wednesday,W05,0900,1000,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2303
AS1-0303,Wednesday,W06,1000,1100,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,EC2303
AS1-0303,Wednesday,D2,1800,2000,"3, 5, 7, 9, 11, 13",Tutorial,25,PL3105
AS1-0303,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,25,LAF3201
AS7-0102,Monday,2,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,43,CHC5101
AS7-0102,Monday,1,0900,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,EN2202
AS7-0102,Monday,1,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,50,EN2207
AS7-0102,Monday,1,1200,1500,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,8,SW4103/​SW4103HM
AS7-0102,Friday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,CH2293
AS7-0102,Friday,2,1500,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,25,EC4331/​EC4331HM
AS7-0102,Friday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,35,PL4880T/​PL4880THM
AS7-0102,Wednesday,W1,1000,1200,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,NM2104
AS7-0102,Wednesday,1,1800,2100,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Seminar-Style Module Class,40,ENC5150
AS7-0102,Wednesday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,EN3227
AS7-0102,Wednesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SE2217
AS7-0102,Thursday,W1,1500,1600,"3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Tutorial,25,HY2253
AS7-0102,Thursday,1,1600,1800,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,1,GES1014/​GESS1012
AS7-0102,Thursday,1,1000,1200,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,40,PH2301
AS7-0102,Thursday,1,0800,1000,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SW3205
AS7-0102,Thursday,01,1800,2000,"1, 2, 9",Lecture,30,SFI2034
AS7-0102,Tuesday,1,1400,1600,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,MS1102E
AS7-0102,Tuesday,1,1200,1400,"1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13",Lecture,50,SW2106
